representative	minTaxID
pid|0000000000005112833|tx|51|	211
pid|0000000000005119335|tx|51|	207
pid|0000000000005120434|tx|51|	207
pid|0000000000005123523|tx|51|	211
pid|0000000000005125587|tx|51|	206
pid|0000000000005128025|tx|51|	211
pid|0000000000000642917|tx|64|	206
pid|0000000000000645083|tx|64|	205
pid|0000000000006419491|tx|64|	205
pid|0000000000006419633|tx|64|	205
pid|0000000000006419868|tx|64|	204
pid|0000000000006420098|tx|64|	207
pid|0000000000006420267|tx|64|	205
pid|0000000000000663821|tx|66|	206
pid|0000000000000668562|tx|66|	207
pid|0000000000006614272|tx|66|	207
pid|0000000000006621993|tx|66|	207
pid|0000000000000067733|tx|67|	207
pid|0000000000000067863|tx|67|	205
pid|0000000000000671375|tx|67|	207
pid|0000000000000671731|tx|67|	205
pid|0000000000000677332|tx|67|	207
pid|0000000000000677676|tx|67|	207
pid|0000000000006715512|tx|67|	207
pid|0000000000006717375|tx|67|	207
pid|0000000000006718008|tx|67|	206
pid|0000000000006718073|tx|67|	207
pid|0000000000006733734|tx|67|	206
pid|0000000000006718532|tx|67|	206
pid|0000000000006720482|tx|67|	207
pid|0000000000006722113|tx|67|	205
pid|0000000000006729415|tx|67|	206
pid|0000000000006729828|tx|67|	207
pid|0000000000006730039|tx|67|	207
pid|0000000000006732727|tx|67|	207
pid|0000000000006735105|tx|67|	207
pid|0000000000006736676|tx|67|	207
pid|0000000000006737874|tx|67|	207
pid|0000000000006740181|tx|67|	207
pid|0000000000007821960|tx|78|	206
pid|0000000000000781283|tx|78|	207
pid|0000000000007816136|tx|78|	206
pid|0000000000007858132|tx|78|	206
pid|0000000000007822886|tx|78|	205
pid|0000000000000789890|tx|78|	207
pid|0000000000007813320|tx|78|	207
pid|0000000000007814283|tx|78|	206
pid|0000000000007844304|tx|78|	207
pid|0000000000007845419|tx|78|	207
pid|0000000000007824023|tx|78|	207
pid|0000000000007825474|tx|78|	207
pid|0000000000007827185|tx|78|	207
pid|0000000000007832551|tx|78|	207
pid|0000000000007832972|tx|78|	205
pid|0000000000007833068|tx|78|	207
pid|0000000000007833951|tx|78|	205
pid|0000000000007835393|tx|78|	207
pid|0000000000007836466|tx|78|	207
pid|0000000000007846635|tx|78|	207
pid|0000000000007839893|tx|78|	205
pid|0000000000007842438|tx|78|	207
pid|0000000000007858965|tx|78|	207
pid|0000000000007852787|tx|78|	206
pid|0000000000007853665|tx|78|	207
pid|0000000000007855246|tx|78|	207
pid|0000000000007856522|tx|78|	206
pid|0000000000007858794|tx|78|	206
pid|0000000000007859244|tx|78|	205
pid|0000000000007862274|tx|78|	204
pid|0000000000007862681|tx|78|	207
pid|0000000000000053669|tx|53|	211
pid|0000000000000053909|tx|53|	207
pid|0000000000005313847|tx|53|	206
pid|0000000000000537878|tx|53|	207
pid|0000000000005312052|tx|53|	205
pid|0000000000005411463|tx|54|	205
pid|0000000000000005542|tx|55|	211
pid|0000000000000552055|tx|55|	206
pid|0000000000000555537|tx|55|	205
pid|0000000000005510311|tx|55|	205
pid|0000000000005521385|tx|55|	209
pid|0000000000000080101|tx|80|	206
pid|0000000000000802154|tx|80|	204
pid|0000000000000802524|tx|80|	206
pid|0000000000000803292|tx|80|	206
pid|0000000000000806661|tx|80|	206
pid|0000000000000809536|tx|80|	206
pid|0000000000008010306|tx|80|	206
pid|0000000000008010348|tx|80|	206
pid|0000000000008016712|tx|80|	206
pid|0000000000008017419|tx|80|	206
pid|0000000000008017421|tx|80|	206
pid|0000000000008023293|tx|80|	206
pid|0000000000006913841|tx|69|	206
pid|0000000000000695601|tx|69|	205
pid|0000000000006918264|tx|69|	207
pid|0000000000005813636|tx|58|	208
pid|0000000000005815053|tx|58|	207
pid|0000000000005815428|tx|58|	208
pid|0000000000005815487|tx|58|	205
pid|0000000000005815595|tx|58|	208
pid|0000000000005815861|tx|58|	206
pid|0000000000005816619|tx|58|	205
pid|0000000000005817907|tx|58|	208
pid|0000000000005822560|tx|58|	206
pid|0000000000005823148|tx|58|	207
pid|0000000000005827681|tx|58|	205
pid|0000000000005828116|tx|58|	207
pid|0000000000005829466|tx|58|	208
pid|0000000000005831447|tx|58|	208
pid|0000000000000049163|tx|49|	209
pid|0000000000000049262|tx|49|	212
pid|0000000000000049733|tx|49|	212
pid|0000000000000049821|tx|49|	212
pid|0000000000000491553|tx|49|	212
pid|0000000000000491624|tx|49|	212
pid|0000000000000492828|tx|49|	207
pid|0000000000000493212|tx|49|	212
pid|0000000000000493338|tx|49|	212
pid|0000000000000493817|tx|49|	212
pid|0000000000000494011|tx|49|	212
pid|0000000000000494253|tx|49|	212
pid|0000000000000495078|tx|49|	209
pid|0000000000000495380|tx|49|	212
pid|0000000000000495469|tx|49|	212
pid|0000000000000496983|tx|49|	212
pid|0000000000000497035|tx|49|	212
pid|0000000000000497288|tx|49|	212
pid|0000000000000497357|tx|49|	212
pid|0000000000000497578|tx|49|	212
pid|0000000000000497580|tx|49|	212
pid|0000000000000498139|tx|49|	212
pid|0000000000000498442|tx|49|	212
pid|0000000000000498894|tx|49|	212
pid|0000000000000499941|tx|49|	212
pid|0000000000004910416|tx|49|	209
pid|0000000000004910438|tx|49|	212
pid|0000000000004910521|tx|49|	207
pid|0000000000004910576|tx|49|	209
pid|0000000000004910782|tx|49|	212
pid|0000000000004911391|tx|49|	212
pid|0000000000004911546|tx|49|	212
pid|0000000000004911827|tx|49|	209
pid|0000000000004912397|tx|49|	212
pid|0000000000004912425|tx|49|	212
pid|0000000000004912484|tx|49|	212
pid|0000000000004912540|tx|49|	212
pid|0000000000004912797|tx|49|	207
pid|0000000000004912850|tx|49|	205
pid|0000000000004913627|tx|49|	206
pid|0000000000004913653|tx|49|	207
pid|0000000000004913790|tx|49|	205
pid|0000000000004913805|tx|49|	212
pid|0000000000004914155|tx|49|	212
pid|0000000000004915020|tx|49|	212
pid|0000000000004915373|tx|49|	212
pid|0000000000004915583|tx|49|	212
pid|0000000000004916559|tx|49|	212
pid|0000000000004916784|tx|49|	212
pid|0000000000004917347|tx|49|	212
pid|0000000000004920401|tx|49|	212
pid|0000000000004920501|tx|49|	212
pid|0000000000004920892|tx|49|	212
pid|0000000000004921171|tx|49|	212
pid|0000000000004923227|tx|49|	212
pid|0000000000004923855|tx|49|	212
pid|0000000000004924941|tx|49|	206
pid|0000000000004924942|tx|49|	212
pid|0000000000004926429|tx|49|	212
pid|0000000000004926594|tx|49|	212
pid|0000000000004926762|tx|49|	212
pid|0000000000004926911|tx|49|	206
pid|0000000000004929008|tx|49|	212
pid|0000000000004929348|tx|49|	212
pid|0000000000004929532|tx|49|	212
pid|0000000000004929973|tx|49|	207
pid|0000000000004931311|tx|49|	212
pid|0000000000004933767|tx|49|	212
pid|0000000000004935534|tx|49|	205
pid|0000000000004935913|tx|49|	209
pid|0000000000004936732|tx|49|	212
pid|0000000000007513765|tx|75|	205
pid|0000000000007521765|tx|75|	205
pid|0000000000005921018|tx|59|	207
pid|0000000000008225081|tx|82|	205
pid|0000000000000712701|tx|71|	207
pid|0000000000000717706|tx|71|	207
pid|0000000000007113482|tx|71|	207
pid|0000000000007115203|tx|71|	207
pid|0000000000007121917|tx|71|	204
pid|0000000000007122733|tx|71|	204
pid|0000000000007129758|tx|71|	207
pid|0000000000000521881|tx|52|	209
pid|0000000000005211698|tx|52|	204
pid|0000000000005214756|tx|52|	211
pid|0000000000005226460|tx|52|	204
pid|0000000000000768093|tx|76|	204
pid|0000000000007612026|tx|76|	205
pid|0000000000006234421|tx|62|	204
pid|0000000000007911712|tx|79|	206
pid|0000000000007912957|tx|79|	206
pid|0000000000008414525|tx|84|	205
pid|0000000000008432628|tx|84|	205
pid|0000000000000481478|tx|48|	48
pid|0000000000000048424|tx|48|	48
pid|0000000000000048427|tx|48|	48
pid|0000000000000486965|tx|48|	48
pid|0000000000000048611|tx|48|	48
pid|0000000000004811206|tx|48|	48
pid|0000000000000048987|tx|48|	48
pid|0000000000000482798|tx|48|	48
pid|0000000000000481803|tx|48|	48
pid|0000000000000481918|tx|48|	48
pid|0000000000000481932|tx|48|	48
pid|0000000000004813991|tx|48|	48
pid|0000000000000482148|tx|48|	48
pid|0000000000000482249|tx|48|	48
pid|0000000000000485053|tx|48|	48
pid|0000000000004819218|tx|48|	48
pid|0000000000004819001|tx|48|	48
pid|0000000000004814199|tx|48|	48
pid|0000000000000483671|tx|48|	48
pid|0000000000000483835|tx|48|	48
pid|0000000000000484074|tx|48|	48
pid|0000000000000485257|tx|48|	48
pid|0000000000004815587|tx|48|	48
pid|0000000000004815472|tx|48|	48
pid|0000000000000489395|tx|48|	48
pid|0000000000004821774|tx|48|	48
pid|0000000000000486633|tx|48|	48
pid|0000000000000489436|tx|48|	48
pid|0000000000000486243|tx|48|	48
pid|0000000000004812482|tx|48|	48
pid|0000000000004812554|tx|48|	48
pid|0000000000000487960|tx|48|	48
pid|0000000000000488000|tx|48|	48
pid|0000000000004819484|tx|48|	48
pid|0000000000000488353|tx|48|	48
pid|0000000000000488889|tx|48|	48
pid|0000000000004810772|tx|48|	209
pid|0000000000004817857|tx|48|	48
pid|0000000000004811805|tx|48|	48
pid|0000000000004818832|tx|48|	48
pid|0000000000004815125|tx|48|	48
pid|0000000000004813671|tx|48|	48
pid|0000000000004815560|tx|48|	48
pid|0000000000004815886|tx|48|	48
pid|0000000000004816595|tx|48|	48
pid|0000000000000577651|tx|57|	204
pid|0000000000000579029|tx|57|	204
pid|0000000000007014928|tx|70|	204
pid|0000000000008637377|tx|86|	204
pid|0000000000000065735|tx|65|	204
pid|0000000000000651091|tx|65|	207
pid|0000000000000656846|tx|65|	207
pid|0000000000006510316|tx|65|	204
pid|0000000000006517531|tx|65|	207
pid|0000000000006517703|tx|65|	207
pid|0000000000006517811|tx|65|	204
pid|0000000000000060345|tx|60|	207
pid|0000000000000060658|tx|60|	207
pid|0000000000006015450|tx|60|	207
pid|0000000000008916877|tx|89|	204
pid|0000000000008928924|tx|89|	204
pid|0000000000008945084|tx|89|	204
pid|0000000000009027342|tx|90|	204
pid|0000000000009042354|tx|90|	204
pid|0000000000009053928|tx|90|	204
pid|0000000000000915145|tx|91|	204
pid|0000000000000916161|tx|91|	204
pid|0000000000000916423|tx|91|	204
pid|0000000000000917107|tx|91|	204
pid|0000000000009113326|tx|91|	204
pid|0000000000009120037|tx|91|	204
pid|0000000000009120813|tx|91|	204
pid|0000000000006314807|tx|63|	204
pid|0000000000006315349|tx|63|	206
pid|0000000000000081477|tx|81|	206
pid|0000000000000811687|tx|81|	206
pid|0000000000000812493|tx|81|	206
pid|0000000000000814185|tx|81|	206
pid|0000000000008121175|tx|81|	206
pid|0000000000000814623|tx|81|	206
pid|0000000000000814857|tx|81|	206
pid|0000000000008110026|tx|81|	206
pid|0000000000008117033|tx|81|	205
pid|0000000000000818576|tx|81|	206
pid|0000000000000818767|tx|81|	206
pid|0000000000008114306|tx|81|	206
pid|0000000000008111353|tx|81|	206
pid|0000000000008111450|tx|81|	205
pid|0000000000008113207|tx|81|	206
pid|0000000000008122194|tx|81|	206
pid|0000000000008116261|tx|81|	206
pid|0000000000008116340|tx|81|	205
pid|0000000000008118302|tx|81|	205
pid|0000000000008118793|tx|81|	206
pid|0000000000008119258|tx|81|	206
pid|0000000000008122001|tx|81|	206
pid|0000000000000732457|tx|73|	204
pid|0000000000000734174|tx|73|	206
pid|0000000000000736351|tx|73|	206
pid|0000000000000739710|tx|73|	204
pid|0000000000007311268|tx|73|	206
pid|0000000000007313747|tx|73|	207
pid|0000000000007315229|tx|73|	206
pid|0000000000007315267|tx|73|	206
pid|0000000000007320159|tx|73|	207
pid|0000000000007320521|tx|73|	207
pid|0000000000007321072|tx|73|	207
pid|0000000000007323325|tx|73|	205
pid|0000000000007324899|tx|73|	207
pid|0000000000007324905|tx|73|	204
pid|0000000000007329195|tx|73|	206
pid|0000000000000000504|tx|50|	211
pid|0000000000000050121|tx|50|	208
pid|0000000000000050461|tx|50|	210
pid|0000000000000050686|tx|50|	207
pid|0000000000000050969|tx|50|	211
pid|0000000000000501068|tx|50|	211
pid|0000000000000501979|tx|50|	207
pid|0000000000000502034|tx|50|	211
pid|0000000000000502645|tx|50|	211
pid|0000000000000502790|tx|50|	209
pid|0000000000005015300|tx|50|	205
pid|0000000000000503475|tx|50|	211
pid|0000000000000503921|tx|50|	205
pid|0000000000000504457|tx|50|	211
pid|0000000000005013787|tx|50|	207
pid|0000000000000506417|tx|50|	209
pid|0000000000000507018|tx|50|	211
pid|0000000000000507080|tx|50|	209
pid|0000000000000507119|tx|50|	211
pid|0000000000000507124|tx|50|	211
pid|0000000000000507597|tx|50|	211
pid|0000000000000507829|tx|50|	209
pid|0000000000000508011|tx|50|	207
pid|0000000000005013825|tx|50|	209
pid|0000000000000509198|tx|50|	209
pid|0000000000005030338|tx|50|	211
pid|0000000000000509671|tx|50|	209
pid|0000000000005010119|tx|50|	209
pid|0000000000005010470|tx|50|	207
pid|0000000000005010819|tx|50|	211
pid|0000000000005010826|tx|50|	209
pid|0000000000005024154|tx|50|	209
pid|0000000000005012139|tx|50|	208
pid|0000000000005013023|tx|50|	211
pid|0000000000005017716|tx|50|	207
pid|0000000000005013668|tx|50|	207
pid|0000000000005014199|tx|50|	207
pid|0000000000005014363|tx|50|	210
pid|0000000000005014706|tx|50|	209
pid|0000000000005016329|tx|50|	211
pid|0000000000005017468|tx|50|	210
pid|0000000000005017951|tx|50|	207
pid|0000000000005018019|tx|50|	210
pid|0000000000005018087|tx|50|	211
pid|0000000000005018722|tx|50|	211
pid|0000000000005019274|tx|50|	211
pid|0000000000005019805|tx|50|	211
pid|0000000000005019884|tx|50|	211
pid|0000000000005020008|tx|50|	209
pid|0000000000005021477|tx|50|	209
pid|0000000000005022122|tx|50|	207
pid|0000000000005022578|tx|50|	211
pid|0000000000005024440|tx|50|	206
pid|0000000000005025329|tx|50|	209
pid|0000000000005025820|tx|50|	211
pid|0000000000005029258|tx|50|	210
pid|0000000000005026342|tx|50|	211
pid|0000000000005027399|tx|50|	211
pid|0000000000005029676|tx|50|	207
pid|0000000000005029937|tx|50|	204
pid|0000000000005029970|tx|50|	205
pid|0000000000000611721|tx|61|	204
pid|0000000000000614133|tx|61|	205
pid|0000000000000617751|tx|61|	207
pid|0000000000000618075|tx|61|	207
pid|0000000000006113198|tx|61|	207
pid|0000000000006113370|tx|61|	207
pid|0000000000006114006|tx|61|	206
pid|0000000000006116198|tx|61|	207
pid|0000000000006116694|tx|61|	206
pid|0000000000006119260|tx|61|	207
pid|0000000000006122065|tx|61|	207
pid|0000000000000851722|tx|85|	204
pid|0000000000008525663|tx|85|	204
pid|0000000000000858653|tx|85|	204
pid|0000000000000858083|tx|85|	204
pid|0000000000008521102|tx|85|	204
pid|0000000000008528893|tx|85|	204
pid|0000000000000056116|tx|56|	210
pid|0000000000000056802|tx|56|	210
pid|0000000000000561076|tx|56|	210
pid|0000000000000561914|tx|56|	207
pid|0000000000000561801|tx|56|	210
pid|0000000000000562306|tx|56|	207
pid|0000000000000562844|tx|56|	207
pid|0000000000000563528|tx|56|	207
pid|0000000000000563592|tx|56|	207
pid|0000000000000563608|tx|56|	210
pid|0000000000000563765|tx|56|	209
pid|0000000000000563902|tx|56|	209
pid|0000000000000564769|tx|56|	206
pid|0000000000000564934|tx|56|	207
pid|0000000000000565926|tx|56|	210
pid|0000000000000566630|tx|56|	210
pid|0000000000000568699|tx|56|	210
pid|0000000000000568902|tx|56|	208
pid|0000000000000569047|tx|56|	207
pid|0000000000000569243|tx|56|	206
pid|0000000000000569840|tx|56|	210
pid|0000000000005610376|tx|56|	208
pid|0000000000005612209|tx|56|	210
pid|0000000000005611571|tx|56|	209
pid|0000000000005612272|tx|56|	207
pid|0000000000005612713|tx|56|	209
pid|0000000000005612903|tx|56|	210
pid|0000000000000723247|tx|72|	206
pid|0000000000000723647|tx|72|	207
pid|0000000000007210666|tx|72|	205
pid|0000000000007211363|tx|72|	206
pid|0000000000007212319|tx|72|	207
pid|0000000000007214505|tx|72|	207
pid|0000000000007215709|tx|72|	205
pid|0000000000007216315|tx|72|	207
pid|0000000000007228422|tx|72|	207
pid|0000000000007231912|tx|72|	206
pid|0000000000000051426|tx|51|	211
pid|0000000000000051780|tx|51|	205
pid|0000000000000511021|tx|51|	211
pid|0000000000000512553|tx|51|	208
pid|0000000000000513008|tx|51|	207
pid|0000000000000513276|tx|51|	209
pid|0000000000000513288|tx|51|	211
pid|0000000000000514160|tx|51|	205
pid|0000000000000515395|tx|51|	211
pid|0000000000000516591|tx|51|	209
pid|0000000000000516698|tx|51|	211
pid|0000000000000517366|tx|51|	209
pid|0000000000000517760|tx|51|	208
pid|0000000000000517858|tx|51|	211
pid|0000000000005110782|tx|51|	211
pid|0000000000005115520|tx|51|	209
pid|0000000000005116353|tx|51|	211
pid|0000000000005116498|tx|51|	211
pid|0000000000005117169|tx|51|	207
pid|0000000000005117871|tx|51|	211
pid|0000000000005119718|tx|51|	205
pid|0000000000005120872|tx|51|	209
pid|0000000000005121842|tx|51|	211
pid|0000000000005124953|tx|51|	206
pid|0000000000005126752|tx|51|	209
pid|0000000000005126795|tx|51|	209
pid|0000000000005127536|tx|51|	207
pid|0000000000005128578|tx|51|	207
pid|0000000000000646894|tx|64|	204
pid|0000000000006420549|tx|64|	207
pid|0000000000000648396|tx|64|	207
pid|0000000000000648744|tx|64|	204
pid|0000000000006410491|tx|64|	207
pid|0000000000006411287|tx|64|	207
pid|0000000000006412499|tx|64|	205
pid|0000000000006413097|tx|64|	207
pid|0000000000006417925|tx|64|	207
pid|0000000000006418571|tx|64|	206
pid|0000000000006419724|tx|64|	206
pid|0000000000006423026|tx|64|	205
pid|0000000000006423668|tx|64|	207
pid|0000000000000667621|tx|66|	207
pid|0000000000006611585|tx|66|	207
pid|0000000000006615548|tx|66|	207
pid|0000000000006617291|tx|66|	207
pid|0000000000006620929|tx|66|	205
pid|0000000000000067210|tx|67|	207
pid|0000000000000067543|tx|67|	207
pid|0000000000000067897|tx|67|	206
pid|0000000000000671342|tx|67|	207
pid|0000000000000672782|tx|67|	206
pid|0000000000000677715|tx|67|	205
pid|0000000000000679685|tx|67|	207
pid|0000000000006714530|tx|67|	207
pid|0000000000006718391|tx|67|	207
pid|0000000000006720787|tx|67|	207
pid|0000000000006721912|tx|67|	207
pid|0000000000006725541|tx|67|	207
pid|0000000000006732403|tx|67|	207
pid|0000000000006733881|tx|67|	207
pid|0000000000006740446|tx|67|	207
pid|0000000000000078767|tx|78|	205
pid|0000000000000785394|tx|78|	207
pid|0000000000000785875|tx|78|	206
pid|0000000000007831639|tx|78|	207
pid|0000000000000787669|tx|78|	206
pid|0000000000000788034|tx|78|	207
pid|0000000000007812778|tx|78|	205
pid|0000000000000789448|tx|78|	206
pid|0000000000000789983|tx|78|	207
pid|0000000000007812066|tx|78|	206
pid|0000000000007812848|tx|78|	207
pid|0000000000007813321|tx|78|	205
pid|0000000000007814091|tx|78|	207
pid|0000000000007814093|tx|78|	207
pid|0000000000007815477|tx|78|	206
pid|0000000000007816208|tx|78|	206
pid|0000000000007817734|tx|78|	206
pid|0000000000007818603|tx|78|	207
pid|0000000000007865843|tx|78|	207
pid|0000000000007821289|tx|78|	207
pid|0000000000007822791|tx|78|	205
pid|0000000000007823040|tx|78|	207
pid|0000000000007836396|tx|78|	207
pid|0000000000007828086|tx|78|	207
pid|0000000000007856160|tx|78|	207
pid|0000000000007830262|tx|78|	206
pid|0000000000007830812|tx|78|	207
pid|0000000000007862339|tx|78|	207
pid|0000000000007833638|tx|78|	207
pid|0000000000007841811|tx|78|	207
pid|0000000000007835190|tx|78|	206
pid|0000000000007837235|tx|78|	207
pid|0000000000007837342|tx|78|	207
pid|0000000000007837909|tx|78|	207
pid|0000000000007845297|tx|78|	207
pid|0000000000007840589|tx|78|	207
pid|0000000000007843168|tx|78|	207
pid|0000000000007848928|tx|78|	207
pid|0000000000007849266|tx|78|	205
pid|0000000000007850180|tx|78|	207
pid|0000000000007854695|tx|78|	207
pid|0000000000007857231|tx|78|	207
pid|0000000000007858482|tx|78|	207
pid|0000000000007862781|tx|78|	207
pid|0000000000007863215|tx|78|	205
pid|0000000000007865127|tx|78|	205
pid|0000000000000053226|tx|53|	204
pid|0000000000000532469|tx|53|	204
pid|0000000000000536567|tx|53|	207
pid|0000000000000055373|tx|55|	207
pid|0000000000005514911|tx|55|	207
pid|0000000000000552240|tx|55|	208
pid|0000000000000554078|tx|55|	205
pid|0000000000000555127|tx|55|	209
pid|0000000000000555269|tx|55|	204
pid|0000000000000557450|tx|55|	211
pid|0000000000005510425|tx|55|	207
pid|0000000000005511592|tx|55|	206
pid|0000000000005512894|tx|55|	211
pid|0000000000005515015|tx|55|	206
pid|0000000000005519321|tx|55|	207
pid|0000000000005522767|tx|55|	206
pid|0000000000000681338|tx|68|	207
pid|0000000000006815002|tx|68|	207
pid|0000000000006822724|tx|68|	204
pid|0000000000006824606|tx|68|	207
pid|0000000000000802997|tx|80|	205
pid|0000000000000803469|tx|80|	206
pid|0000000000000803475|tx|80|	206
pid|0000000000000805189|tx|80|	206
pid|0000000000000805216|tx|80|	206
pid|0000000000000805259|tx|80|	206
pid|0000000000000807026|tx|80|	206
pid|0000000000000807096|tx|80|	206
pid|0000000000000808189|tx|80|	206
pid|0000000000000808730|tx|80|	206
pid|0000000000000809219|tx|80|	206
pid|0000000000008010492|tx|80|	206
pid|0000000000008010992|tx|80|	206
pid|0000000000008013169|tx|80|	206
pid|0000000000008013668|tx|80|	206
pid|0000000000008013807|tx|80|	206
pid|0000000000008014602|tx|80|	206
pid|0000000000008020461|tx|80|	206
pid|0000000000008020629|tx|80|	206
pid|0000000000008022182|tx|80|	206
pid|0000000000006910339|tx|69|	207
pid|0000000000006912480|tx|69|	206
pid|0000000000000005880|tx|58|	208
pid|0000000000000005885|tx|58|	205
pid|0000000000000584355|tx|58|	208
pid|0000000000000585396|tx|58|	208
pid|0000000000000585903|tx|58|	208
pid|0000000000000589840|tx|58|	205
pid|0000000000005811710|tx|58|	207
pid|0000000000005814089|tx|58|	208
pid|0000000000005815967|tx|58|	208
pid|0000000000005817980|tx|58|	205
pid|0000000000005819363|tx|58|	206
pid|0000000000005819955|tx|58|	207
pid|0000000000005820340|tx|58|	207
pid|0000000000005821419|tx|58|	207
pid|0000000000005821675|tx|58|	207
pid|0000000000005821778|tx|58|	206
pid|0000000000005826702|tx|58|	206
pid|0000000000005829560|tx|58|	208
pid|0000000000005829954|tx|58|	207
pid|0000000000005830136|tx|58|	206
pid|0000000000005831579|tx|58|	208
pid|0000000000000049580|tx|49|	212
pid|0000000000000049589|tx|49|	212
pid|0000000000000049651|tx|49|	212
pid|0000000000000491091|tx|49|	212
pid|0000000000000491127|tx|49|	206
pid|0000000000000491260|tx|49|	209
pid|0000000000000492056|tx|49|	209
pid|0000000000000492594|tx|49|	212
pid|0000000000000492627|tx|49|	212
pid|0000000000000493238|tx|49|	212
pid|0000000000000493324|tx|49|	212
pid|0000000000000493462|tx|49|	209
pid|0000000000000493568|tx|49|	209
pid|0000000000000493714|tx|49|	205
pid|0000000000000494457|tx|49|	212
pid|0000000000000494546|tx|49|	212
pid|0000000000000494577|tx|49|	212
pid|0000000000000494841|tx|49|	212
pid|0000000000000494893|tx|49|	212
pid|0000000000000495376|tx|49|	212
pid|0000000000000495599|tx|49|	209
pid|0000000000000495632|tx|49|	212
pid|0000000000000496213|tx|49|	212
pid|0000000000000496601|tx|49|	212
pid|0000000000000496616|tx|49|	212
pid|0000000000000497138|tx|49|	209
pid|0000000000000497254|tx|49|	212
pid|0000000000000497394|tx|49|	212
pid|0000000000000497473|tx|49|	212
pid|0000000000000497557|tx|49|	212
pid|0000000000000498141|tx|49|	212
pid|0000000000000498560|tx|49|	211
pid|0000000000000498583|tx|49|	212
pid|0000000000000498617|tx|49|	212
pid|0000000000000498649|tx|49|	205
pid|0000000000000498675|tx|49|	212
pid|0000000000000498761|tx|49|	212
pid|0000000000000498977|tx|49|	209
pid|0000000000000499019|tx|49|	209
pid|0000000000000499170|tx|49|	212
pid|0000000000000499294|tx|49|	212
pid|0000000000000499436|tx|49|	209
pid|0000000000000499895|tx|49|	212
pid|0000000000000499923|tx|49|	212
pid|0000000000004910278|tx|49|	212
pid|0000000000004910580|tx|49|	212
pid|0000000000004911146|tx|49|	212
pid|0000000000004911153|tx|49|	212
pid|0000000000004911156|tx|49|	212
pid|0000000000004911480|tx|49|	209
pid|0000000000004911749|tx|49|	212
pid|0000000000004912088|tx|49|	212
pid|0000000000004912138|tx|49|	209
pid|0000000000004912758|tx|49|	209
pid|0000000000004913179|tx|49|	212
pid|0000000000004913327|tx|49|	212
pid|0000000000004913362|tx|49|	211
pid|0000000000004913396|tx|49|	212
pid|0000000000004913425|tx|49|	212
pid|0000000000004913726|tx|49|	207
pid|0000000000004913859|tx|49|	209
pid|0000000000004913962|tx|49|	209
pid|0000000000004914220|tx|49|	212
pid|0000000000004915034|tx|49|	209
pid|0000000000004915263|tx|49|	209
pid|0000000000004915580|tx|49|	212
pid|0000000000004915672|tx|49|	212
pid|0000000000004915783|tx|49|	212
pid|0000000000004915977|tx|49|	212
pid|0000000000004916111|tx|49|	212
pid|0000000000004916269|tx|49|	212
pid|0000000000004916915|tx|49|	212
pid|0000000000004917090|tx|49|	212
pid|0000000000004917559|tx|49|	207
pid|0000000000004917814|tx|49|	212
pid|0000000000004918059|tx|49|	212
pid|0000000000004918271|tx|49|	209
pid|0000000000004918880|tx|49|	212
pid|0000000000004919237|tx|49|	212
pid|0000000000004919443|tx|49|	212
pid|0000000000004920420|tx|49|	212
pid|0000000000004920460|tx|49|	212
pid|0000000000004920940|tx|49|	212
pid|0000000000004920945|tx|49|	212
pid|0000000000004920988|tx|49|	209
pid|0000000000004920999|tx|49|	212
pid|0000000000004921393|tx|49|	209
pid|0000000000004921828|tx|49|	209
pid|0000000000004921959|tx|49|	212
pid|0000000000004922130|tx|49|	212
pid|0000000000004922236|tx|49|	212
pid|0000000000004922245|tx|49|	212
pid|0000000000004922251|tx|49|	212
pid|0000000000004922467|tx|49|	212
pid|0000000000004922728|tx|49|	212
pid|0000000000004922956|tx|49|	212
pid|0000000000004923856|tx|49|	212
pid|0000000000004924362|tx|49|	212
pid|0000000000004924559|tx|49|	212
pid|0000000000004924912|tx|49|	207
pid|0000000000004924948|tx|49|	206
pid|0000000000004925013|tx|49|	212
pid|0000000000004925451|tx|49|	212
pid|0000000000004925571|tx|49|	212
pid|0000000000004925651|tx|49|	212
pid|0000000000004925753|tx|49|	212
pid|0000000000004926125|tx|49|	212
pid|0000000000004926269|tx|49|	205
pid|0000000000004927820|tx|49|	209
pid|0000000000004927985|tx|49|	212
pid|0000000000004928309|tx|49|	209
pid|0000000000004928609|tx|49|	212
pid|0000000000004928732|tx|49|	212
pid|0000000000004929425|tx|49|	212
pid|0000000000004929974|tx|49|	209
pid|0000000000004930007|tx|49|	209
pid|0000000000004931572|tx|49|	212
pid|0000000000004931694|tx|49|	212
pid|0000000000004931727|tx|49|	212
pid|0000000000004932126|tx|49|	212
pid|0000000000004932131|tx|49|	209
pid|0000000000004932596|tx|49|	207
pid|0000000000004932717|tx|49|	212
pid|0000000000004933192|tx|49|	209
pid|0000000000004933745|tx|49|	212
pid|0000000000004935563|tx|49|	212
pid|0000000000004935911|tx|49|	212
pid|0000000000004936584|tx|49|	212
pid|0000000000004936687|tx|49|	212
pid|0000000000004938184|tx|49|	206
pid|0000000000007510620|tx|75|	205
pid|0000000000007514176|tx|75|	207
pid|0000000000000082418|tx|82|	204
pid|0000000000008215712|tx|82|	205
pid|0000000000000828170|tx|82|	204
pid|0000000000008235897|tx|82|	205
pid|0000000000008227005|tx|82|	205
